recovery_id,failure_id,run_id,recovery_attempt_number,recovery_attempted,recovery_strategy,recovery_trigger,recovery_steps,recovery_success,recovery_latency_ms,recovery_token_cost,final_outcome
run_000189_f02_r01,run_000189_f02,run_000189,0,False,,,0,False,0,0,failed
run_000189_f03_r01,run_000189_f03,run_000189,1,True,change_execution_strategy,step_status=error at run_000189_s009,2,True,9378,654,success
run_000189_f04_r01,run_000189_f04,run_000189,1,True,replan,step_status=error at run_000189_s022r,2,True,2712,402,success
run_000190_f01_r01,run_000190_f01,run_000190,1,True,ask_for_clarification,step_status=error at run_000190_s007,3,False,11232,735,failed
run_000192_f01_r01,run_000192_f01,run_000192,0,False,,,0,False,0,0,failed
run_000193_f01_r01,run_000193_f01,run_000193,1,True,verify_result,step_status=error at run_000193_s004,3,True,5658,1701,success
run_000199_f01_r01,run_000199_f01,run_000199,0,False,,,0,False,0,0,failed
run_000200_f01_r01,run_000200_f01,run_000200,1,True,replan,step_status=error at run_000200_s004,1,True,3944,591,success
run_000200_f02_r01,run_000200_f02,run_000200,1,True,verify_result,step_status=error at run_000200_s006,1,True,4214,80,success
run_000202_f01_r01,run_000202_f01,run_000202,1,True,ask_for_clarification,step_status=error at run_000202_s001,2,True,9716,1156,success
run_000203_f01_r01,run_000203_f01,run_000203,1,True,replan,step_status=error at run_000203_s001,3,True,15798,1071,success
run_000203_f02_r01,run_000203_f02,run_000203,0,False,,,0,False,0,0,failed
run_000203_f03_r01,run_000203_f03,run_000203,1,True,use_additional_evidence,step_status=error at run_000203_s005,2,True,3886,482,success
run_000206_f01_r01,run_000206_f01,run_000206,1,True,retry,step_status=error at run_000206_s003,1,False,528,104,partial_success
run_000206_f01_r02,run_000206_f01,run_000206,2,True,change_execution_strategy,prior recovery attempt 1 failed,1,True,2064,282,success
run_000206_f02_r01,run_000206_f02,run_000206,0,False,,,0,False,0,0,failed
run_000207_f01_r01,run_000207_f01,run_000207,1,True,replan,step_status=error at run_000207_s010,1,False,7017,447,partial_success
run_000208_f01_r01,run_000208_f01,run_000208,1,True,reformulate_query,step_status=error at run_000208_s002,2,True,5748,586,success
run_000208_f02_r01,run_000208_f02,run_000208,0,False,,,0,False,0,0,failed
run_000211_f01_r01,run_000211_f01,run_000211,0,False,,,0,False,0,0,failed
run_000211_f02_r01,run_000211_f02,run_000211,1,True,use_additional_evidence,step_status=error at run_000211_s003,2,True,4866,280,success
run_000213_f01_r01,run_000213_f01,run_000213,0,False,,,0,False,0,0,failed
run_000218_f01_r01,run_000218_f01,run_000218,1,True,verify_result,step_status=error at run_000218_s009,3,True,17586,1095,success
run_000218_f02_r01,run_000218_f02,run_000218,0,False,,,0,False,0,0,failed
run_000219_f01_r01,run_000219_f01,run_000219,1,True,rollback,step_status=error at run_000219_s005,3,True,7164,1686,success
run_000220_f01_r01,run_000220_f01,run_000220,1,True,rollback,step_status=error at run_000220_s007,2,True,3964,222,success
run_000221_f01_r01,run_000221_f01,run_000221,1,True,retry,step_status=error at run_000221_s003,1,True,6230,303,success
run_000221_f02_r01,run_000221_f02,run_000221,1,True,rollback,step_status=error at run_000221_s008,2,True,5978,288,success
run_000221_f03_r01,run_000221_f03,run_000221,1,True,retry,step_status=error at run_000221_s010,2,False,14550,1034,partial_success
run_000222_f01_r01,run_000222_f01,run_000222,1,True,change_execution_strategy,step_status=error at run_000222_s001,1,True,3321,468,success
run_000222_f02_r01,run_000222_f02,run_000222,1,True,rollback,step_status=error at run_000222_s007,3,True,7488,1143,success
run_000222_f03_r01,run_000222_f03,run_000222,1,True,verify_result,step_status=error at run_000222_s025r,3,False,12993,393,partial_success
run_000222_f04_r01,run_000222_f04,run_000222,1,True,alternative_tool,step_status=error at run_000222_s011,1,False,2309,152,partial_success
run_000223_f01_r01,run_000223_f01,run_000223,1,True,alternative_tool,step_status=error at run_000223_s009,3,False,16785,951,partial_success
run_000223_f02_r01,run_000223_f02,run_000223,1,True,alternative_tool,step_status=error at run_000223_s014,3,True,12174,633,success
run_000223_f03_r01,run_000223_f03,run_000223,1,True,verify_result,step_status=error at run_000223_s022r,2,True,5066,230,success
run_000224_f01_r01,run_000224_f01,run_000224,0,False,,,0,False,0,0,failed
run_000226_f01_r01,run_000226_f01,run_000226,1,True,retry,step_status=error at run_000226_s008,3,True,16692,903,success
run_000227_f01_r01,run_000227_f01,run_000227,1,True,retry,step_status=error at run_000227_s009,3,True,3795,1239,success
run_000228_f01_r01,run_000228_f01,run_000228,1,True,rollback,step_status=error at run_000228_s010,3,False,21549,294,partial_success
run_000228_f01_r02,run_000228_f01,run_000228,2,True,replan,prior recovery attempt 1 failed,1,True,7062,214,success
run_000228_f02_r01,run_000228_f02,run_000228,0,False,,,0,False,0,0,failed
run_000230_f01_r01,run_000230_f01,run_000230,1,True,rollback,step_status=error at run_000230_s006,3,True,2169,816,success
run_000232_f01_r01,run_000232_f01,run_000232,1,True,change_execution_strategy,step_status=error at run_000232_s001,1,True,5607,365,success
run_000234_f01_r01,run_000234_f01,run_000234,1,True,verify_result,step_status=error at run_000234_s007,3,True,12075,870,success
run_000237_f01_r01,run_000237_f01,run_000237,1,True,change_execution_strategy,step_status=error at run_000237_s007,3,False,8685,1416,partial_success
run_000238_f01_r01,run_000238_f01,run_000238,1,True,use_additional_evidence,step_status=error at run_000238_s002,1,False,1828,259,partial_success
run_000238_f01_r02,run_000238_f01,run_000238,2,True,verify_result,prior recovery attempt 1 failed,2,False,13992,108,partial_success
run_000238_f02_r01,run_000238_f02,run_000238,1,True,retry,step_status=error at run_000238_s006,2,True,1914,422,success
run_000238_f03_r01,run_000238_f03,run_000238,1,True,verify_result,step_status=error at run_000238_s018r,3,False,14778,435,partial_success
run_000238_f03_r02,run_000238_f03,run_000238,2,True,rollback,prior recovery attempt 1 failed,2,True,10944,304,success
run_000239_f01_r01,run_000239_f01,run_000239,1,True,verify_result,step_status=error at run_000239_s016,3,True,16953,306,success
run_000240_f01_r01,run_000240_f01,run_000240,1,True,change_execution_strategy,step_status=error at run_000240_s001,1,True,7122,83,success
run_000240_f02_r01,run_000240_f02,run_000240,0,False,,,0,False,0,0,failed
run_000240_f03_r01,run_000240_f03,run_000240,1,True,retry,step_status=error at run_000240_s013,2,True,9638,444,success
run_000240_f04_r01,run_000240_f04,run_000240,1,True,retry,step_status=error at run_000240_s017,2,False,11114,1182,partial_success
run_000240_f04_r02,run_000240_f04,run_000240,2,True,alternative_tool,prior recovery attempt 1 failed,3,False,13491,954,partial_success
run_000241_f01_r01,run_000241_f01,run_000241,1,True,alternative_tool,step_status=error at run_000241_s007,3,False,2373,1167,partial_success
run_000243_f01_r01,run_000243_f01,run_000243,1,True,replan,step_status=error at run_000243_s010,2,True,8180,952,success
run_000244_f01_r01,run_000244_f01,run_000244,0,False,,,0,False,0,0,failed
run_000245_f01_r01,run_000245_f01,run_000245,1,True,alternative_tool,step_status=error at run_000245_s014,2,True,5112,424,success
run_000246_f01_r01,run_000246_f01,run_000246,0,False,,,0,False,0,0,failed
run_000246_f02_r01,run_000246_f02,run_000246,1,True,alternative_tool,step_status=error at run_000246_s009,1,False,4680,294,partial_success
run_000246_f02_r02,run_000246_f02,run_000246,2,True,retry,prior recovery attempt 1 failed,3,True,10722,858,success
run_000246_f03_r01,run_000246_f03,run_000246,0,False,,,0,False,0,0,failed
run_000247_f01_r01,run_000247_f01,run_000247,1,True,rollback,step_status=error at run_000247_s007,2,True,11076,146,success
run_000247_f02_r01,run_000247_f02,run_000247,0,False,,,0,False,0,0,failed
run_000249_f01_r01,run_000249_f01,run_000249,0,False,,,0,False,0,0,failed
run_000252_f01_r01,run_000252_f01,run_000252,1,True,ask_for_clarification,step_status=error at run_000252_s001,2,True,10926,464,success
run_000252_f02_r01,run_000252_f02,run_000252,1,True,use_additional_evidence,step_status=error at run_000252_s004,2,False,7698,628,partial_success
run_000252_f02_r02,run_000252_f02,run_000252,2,True,reformulate_query,prior recovery attempt 1 failed,1,False,4769,221,partial_success
run_000253_f01_r01,run_000253_f01,run_000253,0,False,,,0,False,0,0,failed
run_000254_f01_r01,run_000254_f01,run_000254,0,False,,,0,False,0,0,failed
run_000255_f01_r01,run_000255_f01,run_000255,1,True,change_execution_strategy,step_status=error at run_000255_s001,2,False,10652,1016,partial_success
run_000255_f02_r01,run_000255_f02,run_000255,0,False,,,0,False,0,0,failed
run_000255_f03_r01,run_000255_f03,run_000255,1,True,verify_result,step_status=error at run_000255_s011,3,True,8424,1329,success
run_000255_f04_r01,run_000255_f04,run_000255,1,True,verify_result,step_status=error at run_000255_s013,1,True,5945,397,success
run_000256_f01_r01,run_000256_f01,run_000256,0,False,,,0,False,0,0,failed
run_000262_f01_r01,run_000262_f01,run_000262,0,False,,,0,False,0,0,failed
run_000263_f01_r01,run_000263_f01,run_000263,0,False,,,0,False,0,0,failed
run_000265_f01_r01,run_000265_f01,run_000265,1,True,change_execution_strategy,step_status=error at run_000265_s003,1,False,5704,248,partial_success
run_000265_f02_r01,run_000265_f02,run_000265,1,True,verify_result,step_status=error at run_000265_s005,2,True,8934,720,success
run_000265_f03_r01,run_000265_f03,run_000265,1,True,alternative_tool,step_status=error at run_000265_s007,2,True,4738,1054,success
run_000269_f01_r01,run_000269_f01,run_000269,1,True,reformulate_query,step_status=error at run_000269_s002,2,True,5482,1084,success
run_000269_f02_r01,run_000269_f02,run_000269,1,True,rollback,step_status=error at run_000269_s007r,1,False,2729,453,partial_success
run_000269_f02_r02,run_000269_f02,run_000269,2,True,rollback,prior recovery attempt 1 failed,2,False,13290,166,partial_success
run_000270_f01_r01,run_000270_f01,run_000270,1,True,ask_for_clarification,step_status=error at run_000270_s001,2,False,12402,1076,partial_success
run_000270_f01_r02,run_000270_f01,run_000270,2,True,replan,prior recovery attempt 1 failed,2,True,4226,380,success
run_000273_f01_r01,run_000273_f01,run_000273,1,True,change_execution_strategy,step_status=error at run_000273_s008,2,True,11850,224,success
run_000273_f02_r01,run_000273_f02,run_000273,1,True,rollback,step_status=error at run_000273_s021r,2,True,3364,176,success
run_000273_f03_r01,run_000273_f03,run_000273,1,True,verify_result,step_status=error at run_000273_s024r,3,True,17853,621,success
run_000273_f04_r01,run_000273_f04,run_000273,1,True,alternative_tool,step_status=error at run_000273_s011,3,True,10839,1683,success
run_000274_f01_r01,run_000274_f01,run_000274,1,True,alternative_tool,step_status=error at run_000274_s006,1,True,6731,528,success
run_000274_f02_r01,run_000274_f02,run_000274,1,True,retry,step_status=error at run_000274_s011,2,True,15054,664,success
run_000274_f03_r01,run_000274_f03,run_000274,1,True,replan,step_status=error at run_000274_s025r,2,True,15448,1024,success
run_000274_f04_r01,run_000274_f04,run_000274,1,True,verify_result,step_status=error at run_000274_s026r,3,True,15759,1500,success
run_000275_f01_r01,run_000275_f01,run_000275,1,True,ask_for_clarification,step_status=error at run_000275_s001,2,False,3988,104,partial_success
run_000275_f02_r01,run_000275_f02,run_000275,1,True,replan,step_status=error at run_000275_s014r,3,False,1989,864,partial_success
run_000275_f03_r01,run_000275_f03,run_000275,1,True,replan,step_status=error at run_000275_s007,1,False,5727,553,failed
run_000276_f01_r01,run_000276_f01,run_000276,1,True,change_execution_strategy,step_status=error at run_000276_s001,2,True,7270,980,success
run_000276_f02_r01,run_000276_f02,run_000276,1,True,retry,step_status=error at run_000276_s003,1,True,3398,87,success
run_000277_f01_r01,run_000277_f01,run_000277,1,True,alternative_tool,step_status=error at run_000277_s003,2,False,12752,808,partial_success
run_000277_f02_r01,run_000277_f02,run_000277,1,True,alternative_tool,step_status=error at run_000277_s013,2,False,992,382,partial_success
run_000277_f02_r02,run_000277_f02,run_000277,2,True,alternative_tool,prior recovery attempt 1 failed,3,False,6165,1677,partial_success
run_000277_f03_r01,run_000277_f03,run_000277,1,True,verify_result,step_status=error at run_000277_s015,3,True,10797,1077,success
run_000278_f01_r01,run_000278_f01,run_000278,1,True,retry,step_status=error at run_000278_s003,2,False,1074,532,partial_success
run_000278_f01_r02,run_000278_f01,run_000278,2,True,change_execution_strategy,prior recovery attempt 1 failed,3,False,6495,1476,partial_success
run_000278_f02_r01,run_000278_f02,run_000278,1,True,rollback,step_status=error at run_000278_s015r,1,True,5817,455,success
run_000279_f01_r01,run_000279_f01,run_000279,1,True,alternative_tool,step_status=error at run_000279_s003,2,True,1954,900,success
run_000279_f02_r01,run_000279_f02,run_000279,1,True,alternative_tool,step_status=error at run_000279_s005,1,True,855,231,success
run_000279_f03_r01,run_000279_f03,run_000279,1,True,use_additional_evidence,step_status=error at run_000279_s009,1,True,1393,312,success
run_000279_f04_r01,run_000279_f04,run_000279,0,False,,,0,False,0,0,failed
run_000280_f01_r01,run_000280_f01,run_000280,1,True,alternative_tool,step_status=error at run_000280_s006,2,True,9860,976,success
run_000280_f02_r01,run_000280_f02,run_000280,1,True,use_additional_evidence,step_status=error at run_000280_s017r,2,True,13642,1082,success
run_000281_f01_r01,run_000281_f01,run_000281,1,True,retry,step_status=error at run_000281_s003,2,True,2458,416,success
run_000282_f01_r01,run_000282_f01,run_000282,1,True,ask_for_clarification,step_status=error at run_000282_s001,2,True,9086,558,success
run_000282_f02_r01,run_000282_f02,run_000282,0,False,,,0,False,0,0,failed
run_000283_f01_r01,run_000283_f01,run_000283,1,True,retry,step_status=error at run_000283_s007,1,False,3501,290,partial_success
run_000283_f01_r02,run_000283_f01,run_000283,2,True,retry,prior recovery attempt 1 failed,3,False,5019,354,partial_success
run_000283_f02_r01,run_000283_f02,run_000283,0,False,,,0,False,0,0,failed
run_000285_f01_r01,run_000285_f01,run_000285,1,True,alternative_tool,step_status=error at run_000285_s010,2,True,9302,240,success
run_000285_f02_r01,run_000285_f02,run_000285,1,True,alternative_tool,step_status=error at run_000285_s011,2,False,1242,752,partial_success
run_000285_f02_r02,run_000285_f02,run_000285,2,True,alternative_tool,prior recovery attempt 1 failed,2,False,4096,914,partial_success
run_000293_f01_r01,run_000293_f01,run_000293,1,True,retry,step_status=error at run_000293_s003,3,True,10620,1452,success
run_000293_f02_r01,run_000293_f02,run_000293,1,True,retry,step_status=error at run_000293_s012,1,True,2927,187,success
run_000295_f01_r01,run_000295_f01,run_000295,1,True,change_execution_strategy,step_status=error at run_000295_s001,3,False,3087,609,partial_success
run_000295_f02_r01,run_000295_f02,run_000295,1,True,retry,step_status=error at run_000295_s003,3,True,19119,1446,success
run_000295_f03_r01,run_000295_f03,run_000295,1,True,change_execution_strategy,step_status=error at run_000295_s005,1,True,412,560,success
run_000298_f01_r01,run_000298_f01,run_000298,1,True,replan,step_status=error at run_000298_s005,3,False,11184,504,partial_success
run_000300_f01_r01,run_000300_f01,run_000300,0,False,,,0,False,0,0,failed
run_000302_f01_r01,run_000302_f01,run_000302,1,True,verify_result,step_status=error at run_000302_s006,3,False,13113,1233,partial_success
