run_id,task_success,constraint_satisfaction,failure_count,critical_failure_count,cascading_failure_count,recovery_success_rate,tool_efficiency,trajectory_efficiency,grounding_score,final_answer_score,reliability_score
run_000345,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_000346,True,1.0,1,0,0,1.0,0.429,0.889,0.667,1.0,0.943
run_000347,True,0.5,2,0,0,0.5,0.333,0.727,1.0,0.5,0.833
run_000348,True,1.0,0,0,0,,0.5,1.0,0.8,1.0,0.95
run_000349,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_000350,True,0.5,2,0,0,0.5,0.364,1.0,0.5,0.5,0.836
run_000351,False,0.0,1,1,0,0.0,0.333,1.0,0.0,0.0,0.033
run_000352,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_000353,True,0.5,3,1,1,0.6666666666666666,0.36,0.519,0.5,0.5,0.669
run_000354,True,0.5,4,0,0,0.25,0.375,0.778,0.333,0.5,0.787
run_000355,True,0.5,3,0,1,0.6666666666666666,0.364,0.583,0.25,0.5,0.87
run_000356,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_000357,False,0.0,4,1,2,0.25,0.35,0.636,0.0,0.0,0.085
run_000358,False,0.0,1,1,0,0.0,0.35,0.636,0.2,0.0,0.035
run_000359,True,1.0,3,0,0,1.0,0.357,0.467,0.8,1.0,0.936
run_000360,False,0.0,2,1,1,0.0,0.35,0.636,0.333,0.0,0.035
run_000361,True,0.5,4,0,1,0.75,0.357,0.467,1.0,0.5,0.886
run_000362,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_000363,True,0.5,1,0,0,0.0,0.357,0.875,0.333,0.5,0.736
run_000364,True,0.5,1,0,0,0.0,0.4,1.0,0.5,0.5,0.74
run_000365,True,1.0,2,0,0,1.0,0.375,0.778,1.0,1.0,0.937
run_000366,True,1.0,0,0,0,,0.333,1.0,0.4,1.0,0.933
run_000367,True,1.0,0,0,0,,0.667,1.0,0.75,1.0,0.967
run_000368,True,1.0,0,0,0,,0.5,1.0,0.6,1.0,0.95
run_000369,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_000370,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_000371,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_000372,False,0.0,4,1,1,0.5,0.368,0.667,0.5,0.0,0.137
run_000373,True,0.5,1,0,0,0.0,0.364,1.0,0.667,0.5,0.736
run_000374,True,0.5,2,0,0,0.0,0.35,0.636,0.5,0.5,0.735
run_000375,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_000376,False,0.0,1,1,0,0.0,0.4,1.0,0.2,0.0,0.04
run_000377,True,0.5,4,0,2,0.25,0.333,0.538,0.4,0.5,0.783
run_000378,True,1.0,2,0,0,1.0,1.0,0.533,0.8,1.0,1.0
run_000379,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_000380,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_000381,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_000382,True,0.5,2,0,1,0.5,0.4,1.0,1.0,0.5,0.84
run_000383,True,0.5,4,0,0,0.75,0.333,0.824,0.2,0.5,0.883
run_000384,True,1.0,0,0,0,,0.364,1.0,1.0,1.0,0.936
run_000385,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_000386,True,1.0,0,0,0,,0.333,1.0,0.333,1.0,0.933
run_000387,False,0.0,1,1,0,0.0,0.333,0.824,0.4,0.0,0.033
run_000388,True,0.5,3,0,0,0.3333333333333333,0.346,0.5,0.667,0.5,0.801
run_000389,True,0.5,4,0,0,0.75,0.364,0.583,0.0,0.5,0.886
run_000390,True,0.5,4,0,1,0.75,0.353,0.7,1.0,0.5,0.885
run_000391,False,0.0,2,1,1,0.0,0.333,0.609,0.4,0.0,0.033
run_000392,True,0.5,1,0,0,0.0,0.5,1.0,0.0,0.5,0.75
run_000393,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_000394,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_000395,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_000396,True,1.0,2,0,0,1.0,0.364,1.0,1.0,1.0,0.936
run_000397,True,1.0,3,0,0,1.0,0.333,0.824,1.0,1.0,0.933
run_000398,False,0.0,2,1,0,0.5,0.333,0.727,0.333,0.0,0.133
run_000399,True,1.0,0,0,0,,0.5,1.0,0.5,1.0,0.95
run_000400,True,1.0,3,0,0,1.0,0.368,0.667,0.8,1.0,0.937
run_000401,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_000402,True,1.0,1,0,0,1.0,0.429,0.889,0.333,1.0,0.943
run_000403,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_000404,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_000405,True,1.0,2,0,0,1.0,0.364,1.0,0.8,1.0,0.936
run_000406,True,0.5,3,0,0,0.6666666666666666,0.35,0.636,1.0,0.5,0.868
run_000407,True,1.0,2,0,0,1.0,0.333,0.7,1.0,1.0,0.933
run_000408,True,0.5,3,0,0,0.6666666666666666,0.35,0.636,0.75,0.5,0.868
run_000409,True,1.0,1,0,0,1.0,0.333,1.0,1.0,1.0,0.933
run_000410,True,1.0,0,0,0,,0.333,1.0,0.75,1.0,0.933
run_000411,False,0.0,4,1,1,0.25,0.462,0.778,0.5,0.0,0.096
run_000412,False,0.0,2,1,0,0.5,0.4,0.778,0.0,0.0,0.14
run_000413,False,0.0,1,1,0,0.0,0.353,0.737,0.4,0.0,0.035
run_000414,True,1.0,1,0,0,1.0,0.429,0.889,1.0,1.0,0.943
run_000415,True,1.0,1,0,0,1.0,0.4,1.0,1.0,1.0,0.94
run_000416,True,1.0,0,0,0,,0.333,1.0,0.8,1.0,0.933
run_000417,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_000418,True,1.0,0,0,0,,0.5,1.0,0.5,1.0,0.95
run_000419,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_000420,True,1.0,0,0,0,,0.4,1.0,0.667,1.0,0.94
run_000421,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_000422,True,0.5,1,0,0,0.0,0.333,1.0,0.5,0.5,0.733
run_000423,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_000424,True,0.5,1,0,0,0.0,0.375,1.0,0.5,0.5,0.737
run_000425,True,1.0,1,0,0,1.0,0.364,1.0,1.0,1.0,0.936
run_000426,True,1.0,1,0,0,1.0,0.4,1.0,0.667,1.0,0.94
run_000427,True,0.5,1,0,0,0.0,0.364,1.0,0.6,0.5,0.736
run_000428,True,1.0,1,0,0,1.0,0.333,1.0,1.0,1.0,0.933
run_000429,True,0.5,1,0,0,0.0,0.385,0.933,0.6,0.5,0.738
run_000430,True,0.5,4,0,0,0.75,0.357,0.875,0.4,0.5,0.886
run_000431,False,0.0,1,1,0,0.0,0.429,1.0,0.8,0.0,0.043
run_000432,False,0.0,2,1,0,0.5,0.333,0.7,0.0,0.0,0.133
run_000433,False,0.0,1,1,0,0.0,0.364,1.0,0.25,0.0,0.036
run_000434,True,1.0,3,0,0,1.0,0.333,0.609,1.0,1.0,0.933
run_000435,True,0.5,4,0,0,0.75,0.333,0.7,0.4,0.5,0.883
run_000436,True,0.5,3,0,2,0.3333333333333333,0.348,0.56,0.5,0.5,0.801
run_000437,True,0.5,4,0,1,0.75,0.36,0.519,0.667,0.5,0.886
run_000438,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_000439,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_000440,False,0.0,1,1,0,0.0,0.5,1.0,0.0,0.0,0.05
run_000441,True,1.0,1,0,0,1.0,0.333,0.824,0.5,1.0,0.933
run_000442,False,0.0,1,1,0,0.0,0.368,0.667,0.333,0.0,0.037
run_000443,True,1.0,2,0,0,1.0,0.333,0.609,1.0,1.0,0.933
run_000444,True,1.0,2,0,0,1.0,0.333,0.609,1.0,1.0,0.933
run_000445,True,0.5,4,0,0,0.5,0.381,0.56,0.0,0.5,0.838
run_000446,False,0.0,1,1,0,0.0,0.6,0.889,0.333,0.0,0.06
run_000447,True,1.0,4,0,0,1.0,0.345,0.452,0.75,1.0,0.934
run_000448,True,1.0,2,0,0,1.0,0.375,0.778,1.0,1.0,0.937
run_000449,True,0.5,3,0,1,0.3333333333333333,0.348,0.56,0.75,0.5,0.801
run_000450,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_000451,True,1.0,0,0,0,,0.4,1.0,0.5,1.0,0.94
run_000452,True,0.5,3,0,1,0.0,0.364,0.583,0.8,0.5,0.736
run_000453,True,0.5,4,0,2,0.25,0.333,0.4,0.8,0.5,0.783
run_000454,True,1.0,2,0,0,1.0,0.348,0.56,1.0,1.0,0.935
run_000455,False,0.0,4,1,1,0.5,0.467,0.636,0.5,0.0,0.147
run_000456,True,0.5,4,0,0,0.5,0.333,0.609,0.4,0.5,0.833
run_000457,True,1.0,0,0,0,,0.429,1.0,1.0,1.0,0.943
run_000458,True,1.0,0,0,0,,0.375,1.0,1.0,1.0,0.937
run_000459,True,1.0,0,0,0,,0.333,1.0,0.75,1.0,0.933
run_000460,True,0.5,1,0,0,0.0,0.385,0.933,0.4,0.5,0.738
run_000461,True,0.5,2,0,0,0.5,0.357,0.875,0.667,0.5,0.836
run_000462,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_000463,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_000464,True,0.5,1,0,0,0.0,0.333,1.0,0.75,0.5,0.733
run_000465,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_000466,True,1.0,3,0,0,1.0,0.333,0.609,0.667,1.0,0.933
run_000467,True,0.5,1,0,0,0.0,0.364,1.0,0.4,0.5,0.736
run_000468,True,0.5,2,0,1,0.5,0.429,0.889,0.75,0.5,0.843
run_000469,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_000470,False,0.0,3,1,1,0.0,0.348,0.56,0.75,0.0,0.035
run_000471,True,0.5,2,0,0,0.5,0.333,0.609,0.75,0.5,0.833
run_000472,True,1.0,0,0,0,,0.429,1.0,1.0,1.0,0.943
run_000473,True,0.5,3,0,0,0.3333333333333333,0.368,0.667,0.8,0.5,0.803
run_000474,True,1.0,0,0,0,,0.375,1.0,1.0,1.0,0.937
run_000475,True,1.0,0,0,0,,0.333,1.0,0.6,1.0,0.933
run_000476,True,0.5,3,0,0,0.6666666666666666,0.353,0.737,0.0,0.5,0.869
run_000477,False,0.0,1,1,0,0.0,0.4,1.0,0.25,0.0,0.04
run_000478,True,1.0,1,0,0,1.0,0.357,0.875,1.0,1.0,0.936
run_000479,True,0.5,1,0,0,0.0,0.364,1.0,1.0,0.5,0.736
run_000480,False,0.0,2,1,0,0.0,0.353,0.737,0.0,0.0,0.035
run_000481,True,0.5,3,0,0,0.6666666666666666,0.348,0.56,0.5,0.5,0.868
run_000482,False,0.0,2,1,1,0.0,0.353,0.737,0.25,0.0,0.035
run_000483,True,1.0,1,0,0,1.0,0.357,0.875,1.0,1.0,0.936
run_000484,True,1.0,1,0,0,1.0,0.333,0.727,0.75,1.0,0.933
run_000485,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_000486,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_000487,True,0.5,3,0,0,0.3333333333333333,0.444,1.0,0.0,0.5,0.811
run_000488,True,0.5,2,0,0,0.5,0.375,0.778,0.75,0.5,0.837
run_000489,False,0.0,2,1,1,0.0,0.353,0.737,0.25,0.0,0.035
run_000490,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_000491,True,1.0,0,0,0,,0.667,1.0,0.75,1.0,0.967
run_000492,True,1.0,0,0,0,,0.667,1.0,0.667,1.0,0.967
run_000493,False,0.0,1,1,0,0.0,0.385,0.933,0.333,0.0,0.039
run_000494,True,1.0,2,0,0,1.0,0.375,0.778,1.0,1.0,0.937
run_000495,True,0.5,4,0,1,0.25,0.36,0.519,0.6,0.5,0.786
run_000496,True,0.5,2,0,1,0.5,0.333,0.824,0.667,0.5,0.833
run_000497,True,1.0,1,0,0,1.0,0.333,1.0,1.0,1.0,0.933
run_000498,True,1.0,0,0,0,,0.667,1.0,0.8,1.0,0.967
run_000499,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_000500,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_000501,True,1.0,0,0,0,,0.667,1.0,0.333,1.0,0.967
run_000502,False,0.0,1,1,0,0.0,0.429,1.0,0.25,0.0,0.043
run_000503,False,0.0,1,1,0,0.0,0.333,1.0,0.5,0.0,0.033
run_000504,True,1.0,0,0,0,,0.364,1.0,1.0,1.0,0.936
run_000505,True,0.5,3,0,0,0.6666666666666666,0.333,0.824,0.75,0.5,0.867
run_000506,True,0.5,3,0,1,0.3333333333333333,0.368,0.667,0.667,0.5,0.803
run_000507,True,1.0,0,0,0,,0.4,1.0,0.667,1.0,0.94
run_000508,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_000509,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_000510,True,0.5,4,0,0,0.75,0.353,0.737,0.8,0.5,0.885
run_000511,True,1.0,1,0,0,1.0,0.375,1.0,0.25,1.0,0.937
run_000512,True,0.5,1,0,0,0.0,0.333,1.0,0.75,0.5,0.733
run_000513,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_000514,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_000515,True,1.0,0,0,0,,0.5,1.0,0.0,1.0,0.95
run_000516,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_000517,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_000518,True,0.5,1,0,0,0.0,0.357,0.875,0.8,0.5,0.736
run_000519,True,0.5,1,0,0,0.0,0.333,1.0,1.0,0.5,0.733
run_000520,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_000521,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_000522,True,1.0,0,0,0,,0.333,1.0,0.75,1.0,0.933
run_000523,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_000524,True,1.0,2,0,0,1.0,0.375,0.8,0.5,1.0,0.937
run_000525,True,1.0,1,0,0,1.0,0.333,1.0,0.6,1.0,0.933
run_000526,True,1.0,2,0,0,1.0,0.333,1.0,1.0,1.0,0.933
run_000527,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_000528,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_000529,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_000530,True,0.5,1,0,0,0.0,0.5,1.0,0.0,0.5,0.75
run_000531,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_000532,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_000533,True,1.0,0,0,0,,0.375,1.0,1.0,1.0,0.937
run_000534,True,1.0,1,0,0,1.0,0.333,1.0,1.0,1.0,0.933
run_000535,True,0.5,4,0,1,0.5,0.36,0.519,1.0,0.5,0.836
run_000536,True,1.0,4,0,0,1.0,0.364,0.583,1.0,1.0,0.936
run_000537,True,1.0,1,0,0,1.0,0.4,1.0,0.8,1.0,0.94
run_000538,True,0.5,2,0,0,0.0,0.333,1.0,1.0,0.5,0.733
run_000539,False,0.0,1,1,0,0.0,0.364,1.0,0.5,0.0,0.036
run_000540,True,0.5,1,0,0,0.0,0.364,1.0,0.25,0.5,0.736
run_000541,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_000542,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_000543,True,1.0,1,0,0,1.0,0.357,0.875,1.0,1.0,0.936
run_000544,True,1.0,1,0,0,1.0,0.375,1.0,1.0,1.0,0.937
run_000545,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_000546,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_000547,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_000548,True,1.0,0,0,0,,0.667,1.0,0.75,1.0,0.967
run_000549,True,0.5,4,0,0,0.5,0.35,0.636,0.6,0.5,0.835
run_000550,True,1.0,3,0,0,1.0,0.364,0.583,0.5,1.0,0.936
run_000551,False,0.0,2,1,1,0.0,0.333,0.824,0.2,0.0,0.033
run_000552,False,0.0,3,1,2,0.3333333333333333,0.385,0.933,0.25,0.0,0.105
run_000553,False,0.0,3,1,0,0.3333333333333333,0.364,0.583,0.5,0.0,0.103
run_000554,True,1.0,0,0,0,,0.375,1.0,0.667,1.0,0.937
run_000555,True,1.0,1,0,0,1.0,0.385,0.933,0.5,1.0,0.938
run_000556,True,0.5,1,0,0,0.0,0.333,1.0,0.333,0.5,0.733
run_000557,False,0.0,1,1,0,0.0,0.364,1.0,0.25,0.0,0.036
run_000558,True,1.0,1,0,0,1.0,0.5,1.0,1.0,1.0,0.95
run_000559,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_000560,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_000561,True,0.5,1,0,0,0.0,0.667,1.0,0.75,0.5,0.767
run_000562,True,0.5,2,0,0,0.5,0.353,0.737,0.6,0.5,0.835
run_000563,True,0.5,2,0,0,0.5,0.364,1.0,1.0,0.5,0.836
run_000564,True,0.5,2,0,0,0.5,0.364,0.583,0.75,0.5,0.836
run_000565,True,0.5,2,0,0,0.5,0.353,0.737,0.6,0.5,0.835
run_000566,True,0.5,2,0,0,0.5,0.4,1.0,1.0,0.5,0.84
run_000567,True,1.0,0,0,0,,0.368,0.667,1.0,1.0,0.937
run_000568,True,0.5,2,0,1,0.5,0.364,1.0,0.667,0.5,0.836
run_000569,False,0.0,1,1,0,0.0,0.333,0.7,0.0,0.0,0.033
run_000570,True,0.5,4,0,0,0.75,0.357,0.467,1.0,0.5,0.886
run_000571,True,1.0,4,0,0,1.0,0.333,0.538,0.4,1.0,0.933
run_000572,False,0.0,2,1,0,0.5,0.333,0.609,0.333,0.0,0.133
run_000573,True,1.0,2,0,0,1.0,0.455,0.471,1.0,1.0,0.945
run_000574,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_000575,True,1.0,1,0,0,1.0,0.455,0.933,0.8,1.0,0.945
run_000576,True,1.0,1,0,0,1.0,0.385,0.933,1.0,1.0,0.938
run_000577,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_000578,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_000579,True,0.5,4,0,0,0.75,0.375,0.737,0.5,0.5,0.887
run_000580,True,0.5,1,0,0,0.0,0.429,1.0,1.0,0.5,0.743
run_000581,True,0.5,1,0,0,0.0,0.5,0.875,0.667,0.5,0.75
run_000582,True,0.5,3,0,0,0.3333333333333333,0.333,0.824,0.5,0.5,0.8
run_000583,True,0.5,2,0,0,0.5,0.357,0.875,0.4,0.5,0.836
run_000584,False,0.0,3,1,1,0.6666666666666666,0.462,0.778,0.333,0.0,0.18
run_000585,True,1.0,2,0,0,1.0,0.35,0.636,1.0,1.0,0.935
run_000586,True,0.5,4,0,1,0.75,0.381,0.56,1.0,0.5,0.888
run_000587,True,1.0,0,0,0,,0.333,0.7,0.8,1.0,0.933
run_000588,False,0.0,2,1,0,0.5,0.4,1.0,0.0,0.0,0.14
run_000589,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_000590,True,1.0,0,0,0,,0.5,1.0,0.667,1.0,0.95
run_000591,True,1.0,0,0,0,,0.5,1.0,0.75,1.0,0.95
run_000592,False,0.0,1,1,0,0.0,0.667,1.0,0.333,0.0,0.067
run_000593,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_000594,True,1.0,1,0,0,1.0,0.357,0.875,1.0,1.0,0.936
run_000595,True,1.0,0,0,0,,0.375,1.0,1.0,1.0,0.937
run_000596,True,0.5,3,0,1,0.6666666666666666,0.333,0.824,0.25,0.5,0.867
run_000597,True,0.5,4,0,0,0.75,0.36,0.519,0.667,0.5,0.886
run_000598,True,1.0,0,0,0,,0.333,1.0,0.667,1.0,0.933
run_000599,True,1.0,1,0,0,1.0,0.364,0.583,1.0,1.0,0.936
run_000600,False,0.0,3,1,2,0.0,0.333,0.483,0.2,0.0,0.033
run_000601,True,0.5,1,0,0,0.0,0.4,0.667,0.333,0.5,0.74
run_000602,True,1.0,0,0,0,,0.4,1.0,0.5,1.0,0.94
run_000603,True,1.0,3,0,0,1.0,0.333,0.609,0.5,1.0,0.933
run_000604,True,0.5,4,0,0,0.5,0.35,0.636,0.8,0.5,0.835
run_000605,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_000606,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_000607,True,1.0,0,0,0,,0.429,1.0,1.0,1.0,0.943
run_000608,False,0.0,2,1,0,0.5,0.385,0.933,0.2,0.0,0.139
run_000609,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_000610,True,0.5,2,0,1,0.5,0.375,0.778,0.667,0.5,0.837
run_000611,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_000612,True,1.0,3,0,0,1.0,0.375,0.778,1.0,1.0,0.937
run_000613,False,0.0,1,1,0,0.0,0.4,1.0,0.0,0.0,0.04
run_000614,False,0.0,1,1,0,0.0,0.333,1.0,0.333,0.0,0.033
run_000615,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_000616,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_000617,True,1.0,1,1,0,1.0,0.667,1.0,1.0,1.0,0.767
run_000618,True,1.0,0,0,0,,0.667,1.0,0.75,1.0,0.967
run_000619,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_000620,True,1.0,0,0,0,,0.4,1.0,0.667,1.0,0.94
run_000621,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_000622,False,0.0,1,1,0,0.0,0.429,1.0,0.25,0.0,0.043
run_000623,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_000624,True,1.0,1,0,0,1.0,0.364,1.0,1.0,1.0,0.936
run_000625,True,1.0,3,0,0,1.0,0.462,0.778,0.8,1.0,0.946
run_000626,True,0.5,3,0,0,0.6666666666666666,0.615,0.583,0.667,0.5,0.895
run_000627,False,0.0,4,1,2,0.25,0.391,0.519,0.25,0.0,0.089
run_000628,True,0.5,2,0,0,0.5,0.36,0.519,0.5,0.5,0.836
run_000629,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_000630,True,0.5,4,0,1,0.25,0.333,0.483,0.5,0.5,0.783
run_000631,True,0.5,2,0,0,0.0,0.333,0.824,1.0,0.5,0.733
run_000632,True,0.5,2,0,0,0.5,0.385,0.824,0.6,0.5,0.838
run_000633,False,0.0,2,1,1,0.0,0.333,0.7,0.2,0.0,0.033
run_000634,True,1.0,1,0,0,1.0,0.357,0.875,1.0,1.0,0.936
run_000635,False,0.0,1,1,0,0.0,0.357,0.875,0.667,0.0,0.036
run_000636,False,0.0,4,1,0,0.5,0.368,0.667,0.5,0.0,0.137
run_000637,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_000638,True,0.5,3,0,0,0.6666666666666666,0.333,1.0,0.25,0.5,0.867
run_000639,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_000640,False,0.0,1,1,0,0.0,0.667,1.0,0.75,0.0,0.067
run_000641,False,0.0,1,1,0,0.0,0.353,0.737,0.4,0.0,0.035
run_000642,True,1.0,0,0,0,,0.667,1.0,0.667,1.0,0.967
run_000643,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_000644,True,1.0,2,0,0,1.0,0.364,0.615,1.0,1.0,0.936
run_000645,True,1.0,1,0,0,1.0,0.333,1.0,0.5,1.0,0.933
run_000646,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_000647,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_000648,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_000649,True,1.0,0,0,0,,0.4,1.0,0.667,1.0,0.94
run_000650,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_000651,True,1.0,1,0,0,1.0,0.429,0.889,1.0,1.0,0.943
run_000652,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_000653,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_000654,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_000655,True,1.0,0,0,0,,0.5,1.0,0.75,1.0,0.95
run_000656,True,1.0,0,0,0,,0.667,1.0,0.75,1.0,0.967
run_000657,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_000658,True,1.0,2,0,0,1.0,0.4,0.778,1.0,1.0,0.94
run_000659,True,0.5,2,0,0,0.5,0.375,1.0,1.0,0.5,0.837
run_000660,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_000661,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_000662,True,1.0,0,0,0,,0.667,1.0,0.333,1.0,0.967
run_000663,True,1.0,4,0,1,1.0,0.421,0.538,0.667,1.0,0.942
run_000664,True,1.0,0,0,0,,0.375,0.778,1.0,1.0,0.937
run_000665,True,0.5,1,0,0,0.0,0.333,0.7,0.667,0.5,0.733
run_000666,True,0.5,3,0,0,0.6666666666666666,0.353,0.7,0.0,0.5,0.869
run_000667,False,0.0,1,1,0,0.0,0.333,1.0,1.0,0.0,0.033
run_000668,True,0.5,2,0,0,0.5,0.353,0.737,0.333,0.5,0.835
run_000669,True,0.5,1,0,0,0.0,0.333,0.824,0.5,0.5,0.733
run_000670,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_000671,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_000672,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_000673,True,1.0,0,0,0,,0.4,1.0,0.667,1.0,0.94
run_000674,True,0.5,1,0,0,0.0,0.333,1.0,0.333,0.5,0.733
run_000675,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_000676,True,0.5,1,0,0,0.0,0.333,1.0,0.667,0.5,0.733
run_000677,True,1.0,1,0,0,1.0,0.333,0.727,1.0,1.0,0.933
run_000678,True,0.5,3,0,1,0.6666666666666666,0.375,0.8,0.75,0.5,0.871
run_000679,True,0.5,1,0,0,0.0,0.364,1.0,0.8,0.5,0.736
run_000680,True,1.0,0,0,0,,0.4,1.0,0.6,1.0,0.94
run_000681,True,1.0,1,0,0,1.0,0.333,1.0,1.0,1.0,0.933
run_000682,True,0.5,1,0,0,0.0,0.333,1.0,0.5,0.5,0.733
run_000683,False,0.0,1,1,0,0.0,0.375,0.778,0.4,0.0,0.038
run_000684,True,0.5,3,0,0,0.3333333333333333,0.381,0.538,0.25,0.5,0.805
run_000685,True,0.5,3,0,0,0.3333333333333333,0.35,0.636,0.0,0.5,0.802
run_000686,True,0.5,4,0,1,0.25,0.333,0.538,0.8,0.5,0.783
run_000687,True,1.0,0,0,0,,0.5,1.0,0.5,1.0,0.95
run_000688,True,1.0,0,0,0,,0.5,1.0,0.8,1.0,0.95
run_000689,True,0.5,1,0,0,0.0,0.667,1.0,0.8,0.5,0.767
run_000690,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
